896 -442 116.28
895 -444 116.4
894 -446 116.52
893 -448 116.64
892 -450 116.76
891 -452 116.88
891 -453 117
890 -455 117.12
889 -457 117.24
888 -459 117.36
887 -461 117.48
886 -463 117.6
885 -465 117.72
884 -467 117.84
883 -468 117.96
882 -470 118.08
881 -472 118.2
880 -474 118.32
879 -476 118.44
878 -478 118.56
877 -479 118.68
876 -481 118.8
875 -483 118.92
874 -485 119.04
873 -487 119.16
872 -489 119.28
871 -490 119.4
870 -492 119.52
869 -494 119.64
868 -496 119.76
867 -498 119.88
866 -500 120
864 -501 120.12
863 -503 120.24
862 -505 120.36
861 -507 120.48
860 -509 120.6
859 -510 120.72
858 -512 120.84
857 -514 120.96
856 -516 121.08
855 -518 121.2
854 -519 121.32
853 -521 121.44
852 -523 121.56
850 -525 121.68
849 -526 121.8
848 -528 121.92
847 -530 122.04
846 -532 122.16
845 -534 122.28
844 -535 122.4
843 -537 122.52
842 -539 122.64
840 -541 122.76
839 -542 122.88
838 -544 123
837 -546 123.12
836 -548 123.24
835 -549 123.36
834 -551 123.48
832 -553 123.6
831 -555 123.72
830 -556 123.84
829 -558 123.96
828 -560 124.08
827 -562 124.2
825 -563 124.32
824 -565 124.44
823 -567 124.56
822 -568 124.68
821 -570 124.8
819 -572 124.92
818 -574 125.04
817 -575 125.16
816 -577 125.28
815 -579 125.4
813 -580 125.52
812 -582 125.64
811 -584 125.76
810 -586 125.88
809 -587 126
807 -589 126.12
806 -591 126.24
805 -592 126.36
804 -594 126.48
802 -596 126.6
801 -597 126.72
800 -599 126.84
799 -601 126.96
797 -602 127.08
796 -604 127.2
795 -606 127.32
793 -607 127.44
792 -609 127.56
791 -611 127.68
790 -612 127.8
788 -614 127.92
787 -616 128.04
786 -617 128.16
784 -619 128.28
783 -621 128.4
782 -622 128.52
781 -624 128.64
779 -626 128.76
778 -627 128.88
777 -629 129
775 -630 129.12
774 -632 129.24
773 -634 129.36
771 -635 129.48
770 -637 129.6
769 -639 129.72
767 -640 129.84
766 -642 129.96
765 -643 130.08
763 -645 130.2
762 -647 130.32
761 -648 130.44
759 -650 130.56
758 -651 130.68
756 -653 130.8
755 -655 130.92
754 -656 131.04
752 -658 131.16
751 -659 131.28
750 -661 131.4
748 -662 131.52
747 -664 131.64
745 -666 131.76
744 -667 131.88
743 -669 132
741 -670 132.12
740 -672 132.24
738 -673 132.36
737 -675 132.48
736 -676 132.6
734 -678 132.72
733 -679 132.84
731 -681 132.96
730 -683 133.08
728 -684 133.2
727 -686 133.32
726 -687 133.44
724 -689 133.56
723 -690 133.68
721 -692 133.8
720 -693 133.92
718 -695 134.04
717 -696 134.16
715 -698 134.28
714 -699 134.4
713 -701 134.52
711 -702 134.64
710 -704 134.76
708 -705 134.88
707 -707 135
705 -708 135.12
704 -710 135.24
702 -711 135.36
701 -713 135.48
699 -714 135.6
698 -715 135.72
696 -717 135.84
695 -718 135.96
693 -720 136.08
692 -721 136.2
690 -723 136.32
689 -724 136.44
687 -726 136.56
686 -727 136.68
684 -728 136.8
683 -730 136.92
681 -731 137.04
679 -733 137.16
678 -734 137.28
676 -736 137.4
675 -737 137.52
673 -738 137.64
672 -740 137.76
670 -741 137.88
669 -743 138
667 -744 138.12
666 -745 138.24
664 -747 138.36
662 -748 138.48
661 -750 138.6
659 -751 138.72
658 -752 138.84
656 -754 138.96
655 -755 139.08
653 -756 139.2
651 -758 139.32
650 -759 139.44
648 -761 139.56
647 -762 139.68
645 -763 139.8
643 -765 139.92
642 -766 140.04
640 -767 140.16
639 -769 140.28
637 -770 140.4
635 -771 140.52
634 -773 140.64
632 -774 140.76
630 -775 140.88
629 -777 141
627 -778 141.12
626 -779 141.24
624 -781 141.36
622 -782 141.48
621 -783 141.6
619 -784 141.72
617 -786 141.84
616 -787 141.96
614 -788 142.08
612 -790 142.2
611 -791 142.32
609 -792 142.44
607 -793 142.56
606 -795 142.68
604 -796 142.8
602 -797 142.92
601 -799 143.04
599 -800 143.16
597 -801 143.28
596 -802 143.4
594 -804 143.52
592 -805 143.64
591 -806 143.76
589 -807 143.88
587 -809 144
586 -810 144.12
584 -811 144.24
582 -812 144.36
580 -813 144.48
579 -815 144.6
577 -816 144.72
575 -817 144.84
574 -818 144.96
572 -819 145.08
570 -821 145.2
568 -822 145.32
567 -823 145.44
565 -824 145.56
563 -825 145.68
562 -827 145.8
560 -828 145.92
558 -829 146.04
556 -830 146.16
555 -831 146.28
553 -832 146.4
551 -834 146.52
549 -835 146.64
548 -836 146.76
546 -837 146.88
544 -838 147
542 -839 147.12
541 -840 147.24
539 -842 147.36
537 -843 147.48
535 -844 147.6
534 -845 147.72
532 -846 147.84
530 -847 147.96
528 -848 148.08
526 -849 148.2
525 -850 148.32
523 -852 148.44
521 -853 148.56
519 -854 148.68
518 -855 148.8
516 -856 148.92
514 -857 149.04
512 -858 149.16
510 -859 149.28
509 -860 149.4
507 -861 149.52
505 -862 149.64
503 -863 149.76
501 -864 149.88
499 -866 150
498 -867 150.12
496 -868 150.24
494 -869 150.36
492 -870 150.48
490 -871 150.6
489 -872 150.72
487 -873 150.84
485 -874 150.96
483 -875 151.08
481 -876 151.2
479 -877 151.32
478 -878 151.44
476 -879 151.56
474 -880 151.68
472 -881 151.8
470 -882 151.92
468 -883 152.04
467 -884 152.16
465 -885 152.28
463 -886 152.4
461 -887 152.52
459 -888 152.64
457 -889 152.76
455 -890 152.88
453 -891 153
452 -891 153.12
450 -892 153.24
448 -893 153.36
446 -894 153.48
444 -895 153.6
442 -896 153.72
440 -897 153.84
438 -898 153.96
437 -899 154.08
435 -900 154.2
433 -901 154.32
431 -902 154.44
429 -903 154.56
427 -903 154.68
425 -904 154.8
423 -905 154.92
421 -906 155.04
420 -907 155.16
418 -908 155.28
416 -909 155.4
414 -910 155.52
412 -910 155.64
410 -911 155.76
408 -912 155.88
406 -913 156
404 -914 156.12
402 -915 156.24
400 -916 156.36
399 -916 156.48
397 -917 156.6
395 -918 156.72
393 -919 156.84
391 -920 156.96
389 -921 157.08
387 -921 157.2
385 -922 157.32
383 -923 157.44
381 -924 157.56
379 -925 157.68
377 -925 157.8
375 -926 157.92
373 -927 158.04
372 -928 158.16
370 -929 158.28
368 -929 158.4
366 -930 158.52
364 -931 158.64
362 -932 158.76
360 -932 158.88
358 -933 159
356 -934 159.12
354 -935 159.24
352 -935 159.36
350 -936 159.48
348 -937 159.6
346 -938 159.72
344 -938 159.84
342 -939 159.96
340 -940 160.08
338 -940 160.2
336 -941 160.32
334 -942 160.44
332 -942 160.56
330 -943 160.68
328 -944 160.8
326 -945 160.92
324 -945 161.04
322 -946 161.16
320 -947 161.28
318 -947 161.4
316 -948 161.52
314 -949 161.64
312 -949 161.76
311 -950 161.88
309 -951 162
307 -951 162.12
305 -952 162.24
303 -952 162.36
301 -953 162.48
299 -954 162.6
297 -954 162.72
295 -955 162.84
293 -956 162.96
291 -956 163.08
289 -957 163.2
287 -957 163.32
285 -958 163.44
283 -959 163.56
281 -959 163.68
278 -960 163.8
276 -960 163.92
274 -961 164.04
272 -962 164.16
270 -962 164.28
268 -963 164.4
266 -963 164.52
264 -964 164.64
262 -964 164.76
260 -965 164.88
258 -965 165
256 -966 165.12
254 -967 165.24
252 -967 165.36
250 -968 165.48
248 -968 165.6
246 -969 165.72
244 -969 165.84
242 -970 165.96
240 -970 166.08
238 -971 166.2
236 -971 166.32
234 -972 166.44
232 -972 166.56
230 -973 166.68
228 -973 166.8
226 -974 166.92
224 -974 167.04
222 -974 167.16
220 -975 167.28
218 -975 167.4
216 -976 167.52
214 -976 167.64
212 -977 167.76
209 -977 167.88
207 -978 168
205 -978 168.12
203 -979 168.24
201 -979 168.36
199 -979 168.48
197 -980 168.6
195 -980 168.72
193 -981 168.84
191 -981 168.96
189 -981 169.08
187 -982 169.2
185 -982 169.32
183 -983 169.44
181 -983 169.56
179 -983 169.68
177 -984 169.8
175 -984 169.92
172 -984 170.04
170 -985 170.16
168 -985 170.28
166 -985 170.4
164 -986 170.52
162 -986 170.64
160 -987 170.76
158 -987 170.88
156 -987 171
154 -988 171.12
152 -988 171.24
150 -988 171.36
148 -988 171.48
146 -989 171.6
144 -989 171.72
141 -989 171.84
139 -990 171.96
137 -990 172.08
135 -990 172.2
133 -991 172.32
131 -991 172.44
129 -991 172.56
127 -991 172.68
125 -992 172.8
123 -992 172.92
121 -992 173.04
119 -992 173.16
117 -993 173.28
114 -993 173.4
112 -993 173.52
110 -993 173.64
108 -994 173.76
106 -994 173.88
104 -994 174
102 -994 174.12
100 -994 174.24
98 -995 174.36
96 -995 174.48
94 -995 174.6
92 -995 174.72
89 -995 174.84
87 -996 174.96
85 -996 175.08
83 -996 175.2
81 -996 175.32
79 -996 175.44
77 -996 175.56
75 -997 175.68
73 -997 175.8
71 -997 175.92
69 -997 176.04
66 -997 176.16
64 -997 176.28
62 -998 176.4
60 -998 176.52
58 -998 176.64
56 -998 176.76
54 -998 176.88
52 -998 177
50 -998 177.12
48 -998 177.24
46 -998 177.36
43 -999 177.48
41 -999 177.6
39 -999 177.72
37 -999 177.84
35 -999 177.96
33 -999 178.08
31 -999 178.2
29 -999 178.32
27 -999 178.44
25 -999 178.56
23 -999 178.68
20 -999 178.8
18 -999 178.92
16 -999 179.04
14 -999 179.16
12 -999 179.28
10 -999 179.4
8 -999 179.52
6 -999 179.64
4 -999 179.76
2 -999 179.88
0 -1000 180
-2 -999 180.12
-4 -999 180.24
-6 -999 180.36
-8 -999 180.48
-10 -999 180.6
-12 -999 180.72
-14 -999 180.84
-16 -999 180.96
-18 -999 181.08
-20 -999 181.2
-23 -999 181.32
-25 -999 181.44
-27 -999 181.56
-29 -999 181.68
-31 -999 181.8
-33 -999 181.92
-35 -999 182.04
-37 -999 182.16
-39 -999 182.28
-41 -999 182.4
-43 -999 182.52
-46 -998 182.64
-48 -998 182.76
-50 -998 182.88
-52 -998 183
-54 -998 183.12
-56 -998 183.24
-58 -998 183.36
-60 -998 183.48
-62 -998 183.6
-64 -997 183.72
-66 -997 183.84
-69 -997 183.96
-71 -997 184.08
-73 -997 184.2
-75 -997 184.32
-77 -996 184.44
-79 -996 184.56
-81 -996 184.68
-83 -996 184.8
-85 -996 184.92
-87 -996 185.04
-89 -995 185.16
-92 -995 185.28
-94 -995 185.4
-96 -995 185.52
-98 -995 185.64
-100 -994 185.76
-102 -994 185.88
-104 -994 186
-106 -994 186.12
-108 -994 186.24
-110 -993 186.36
-112 -993 186.48
-114 -993 186.6
-117 -993 186.72
-119 -992 186.84
-121 -992 186.96
-123 -992 187.08
-125 -992 187.2
-127 -991 187.32
-129 -991 187.44
-131 -991 187.56
-133 -991 187.68
-135 -990 187.8
-137 -990 187.92
-139 -990 188.04
-141 -989 188.16
-144 -989 188.28
-146 -989 188.4
-148 -988 188.52
-150 -988 188.64
-152 -988 188.76
-154 -988 188.88
-156 -987 189
-158 -987 189.12
-160 -987 189.24
-162 -986 189.36
-164 -986 189.48
-166 -985 189.6
-168 -985 189.72
-170 -985 189.84
-172 -984 189.96
-175 -984 190.08
-177 -984 190.2
-179 -983 190.32
-181 -983 190.44
-183 -983 190.56
-185 -982 190.68
-187 -982 190.8
-189 -981 190.92
-191 -981 191.04
-193 -981 191.16
-195 -980 191.28
-197 -980 191.4
-199 -979 191.52
-201 -979 191.64
-203 -979 191.76
-205 -978 191.88
-207 -978 192
-209 -977 192.12
-212 -977 192.24
-214 -976 192.36
-216 -976 192.48
-218 -975 192.6
-220 -975 192.72
-222 -974 192.84
-224 -974 192.96
-226 -974 193.08
-228 -973 193.2
-230 -973 193.32
-232 -972 193.44
-234 -972 193.56
-236 -971 193.68
-238 -971 193.8
-240 -970 193.92
-242 -970 194.04
-244 -969 194.16
-246 -969 194.28
-248 -968 194.4
-250 -968 194.52
-252 -967 194.64
-254 -967 194.76
-256 -966 194.88
-258 -965 195
-260 -965 195.12
-262 -964 195.24
-264 -964 195.36
-266 -963 195.48
-268 -963 195.6
-270 -962 195.72
-272 -962 195.84
-274 -961 195.96
-276 -960 196.08
-278 -960 196.2
-281 -959 196.32
-283 -959 196.44
